timestamp_ms,batch_height,score,block_height_delta,commit_latency_ms,commit_latency_stddev,tps,tps_acceleration,base_fee,base_fee_delta,equivocation_count,validator_set_size,total_gas_used,block_fullness,empty_block_ratio,time_since_finality_ms,peer_count,mempool_size
1773767831035,54,0,54,6.437,0,0,0,1,1,0,3,0,0,0,0,2,0
1773767843068,110,0,56,0.896,2.7705,0,0,1,0,0,3,0,0,0,0,2,0
1773767857131,171,0,61,3.331,2.2676258,0,0,1,0,0,3,0,0,0,0,2,0
1773767871178,233,0,62,1.509,2.1543527,0,0,1,0,0,3,0,0,0,0,2,0
1773767895265,285,0,52,2.942,1.9273373,0,0,1,0,0,3,0,0,0,0,2,0
1773767909321,335,0,50,3.178,1.7603581,0,0,1,0,0,3,0,0,0,0,2,0
1773767921378,387,0,52,7.834,2.3366604,0,0,1,0,0,3,0,0,0,0,2,0
1773767933424,441,0,54,12.786,3.707107,0,0,1,0,0,3,0,0,0,0,2,0
1773767979629,491,0,50,2.316,3.5856602,0,0,1,0,0,3,0,0,0,0,2,0
1773767991660,542,0,51,2.907,3.438527,0,0,1,0,0,3,0,0,0,0,2,0
1773768003683,592,0,50,3.269,3.2949781,0,0,1,0,0,3,0,0,0,0,2,0
1773768031803,643,0,51,6.392,3.206776,0,0,1,0,0,3,0,0,0,0,2,0
1773768045863,699,0,56,8.475,3.2594304,0,0,1,0,0,3,0,0,0,0,2,0
1773768057908,752,0,53,1.839,3.2315161,0,0,1,0,0,3,0,0,0,0,2,0
1773768069957,804,0,52,3.722,3.1292574,0,0,1,0,0,3,0,0,0,0,2,0
1773768098098,858,0,54,12.489,3.5915425,0,0,1,0,0,3,0,0,0,0,2,0
1773768112158,908,0,50,3.551,3.501413,0,0,1,0,0,3,0,0,0,0,2,0
1773768126215,961,0,53,2.054,3.4661076,0,0,1,0,0,3,0,0,0,0,2,0
1773768170388,1012,0,51,2.095,3.426277,0,0,1,0,0,3,0,0,0,0,2,0
1773768182430,1062,0,50,1.857,3.3938737,0,0,1,0,0,3,0,0,0,0,2,0
1773768200524,1121,0,59,1.061,3.3918076,0,0,1,0,0,3,0,0,0,0,2,0
1773768232659,1127,0.1,6,0,3.4343994,0,0,1,0,0,3,0,0,0,30000,2,0
1773768244681,1177,0,50,2.947,3.3676147,0,0,1,0,0,3,0,0,0,0,2,0
1773768258740,1232,0,55,3.542,3.2984755,0,0,1,0,0,3,0,0,0,0,2,0
1773768304949,1282,0,50,5.805,3.249882,0,0,1,0,0,3,0,0,0,0,2,0
1773768321020,1332,0,50,1.691,3.2210855,0,0,1,0,0,3,0,0,0,0,2,0
1773768335070,1382,0,50,13.716,3.6514838,0,0,1,0,0,3,0,0,0,0,2,0
1773768365225,1382,0.35,0,0,3.6772401,0,0,1,0,0,3,0,0,0,30000,2,0
1773768379254,1441,0,59,6.88,3.64532,0,0,1,0,0,3,0,0,0,0,2,0
1773768606662,52,0,52,1.462,0,0,0,1,1,0,3,0,0,0,0,3,0
1773768628754,103,0,51,3.978,1.2579999,0,0,1,0,0,3,0,0,0,0,3,0
1773768658877,158,0,55,1.914,1.0951741,0,0,1,0,0,3,0,0,0,0,3,0
1773768689006,220,0,62,3.976,1.1556032,0,0,1,0,0,3,0,0,0,0,3,0
1773768725199,273,0,53,3.418,1.059804,0,0,1,0,0,3,0,0,0,0,3,0
1773768745308,324,0,51,3.039,0.96803784,0,0,1,0,0,3,0,0,0,0,3,0
1773768779458,383,0,59,2.891,0.89659786,0.15254237,0.15254237,1,0,0,3,0,0,0,0,3,1
1773768799569,435,0,52,26.545,7.8469386,0.26923078,0.116688415,1,0,0,4,0,0,0,0,3,2
1773768821694,486,0,51,9.817,7.499731,0.27450982,0.0052790344,1,0,0,4,0,0,0,0,3,2
1773768851829,538,0,52,3.78,7.1561284,0.44230768,0.16779786,1,0,0,4,0,0,0,0,3,3
1773768873895,594,0,56,1.099,6.971857,0.4107143,-0.031593382,1,0,0,4,0,0,0,0,3,3
1773768924145,643,0.1,49,0,6.853952,0,-0.4107143,1,0,0,4,0,0,0,30000,3,3
1773768926153,663,0,20,2.588,6.6206307,0.33333334,0.33333334,1,0,0,4,0,0,0,0,3,3
1773768946307,718,0,55,2.382,6.4143095,0.4181818,0.08484846,1,0,0,4,0,0,0,0,3,3
1773768988479,750,0.1,32,0,6.3103757,0,-0.4181818,1,0,0,4,0,0,0,30000,3,3
1773768996515,772,0,22,17.48,6.875026,0.42592594,0.42592594,1,0,0,4,0,0,0,0,3,3
1773769012590,823,0,51,4.767,6.6708183,0.4509804,0.025054455,1,0,0,4,0,0,0,0,3,3
1773769062822,879,0,56,1.956,6.5264535,0.4107143,-0.040266097,1,0,0,4,0,0,0,0,3,3
1773769080882,930,0,51,6.589,6.361544,0.4509804,0.040266097,1,0,0,4,0,0,0,0,3,3
1773769123047,954,0.1,24,0,6.300893,0,-0.4509804,1,0,0,4,0,0,0,30000,3,3
1773769139118,980,0,26,3.063,6.161259,0.46,0.46,1,0,0,4,0,0,0,0,3,3
1773769169248,1031,0,51,3.344,6.0272098,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,3,3
1773769193354,1087,0,56,2.316,5.915269,0.4107143,-0.040266097,1,0,0,4,0,0,0,0,3,3
1773769213438,1137,0,50,3.732,5.79348,0.46,0.04928571,1,0,0,4,0,0,0,0,3,3
1773769249582,1192,0,55,3.601,5.679729,0.4181818,-0.0418182,1,0,0,4,0,0,0,0,3,3
1773769273687,1247,0,55,4.713,5.5695205,0.4181818,0,1,0,0,4,0,0,0,0,3,3
1773769315891,1299,0,52,3.635,5.468175,0.44230768,0.024125874,1,0,0,4,0,0,0,0,3,3
1773769338021,1350,0,51,1.387,5.4010587,0.4509804,0.008672714,1,0,0,4,0,0,0,0,3,3
1773769370165,1400,0,50,1.918,5.3265595,0.46,0.009019613,1,0,0,4,0,0,0,0,3,3
1773769390245,1450,0,50,3.577,5.2387466,0.46,0,1,0,0,4,0,0,0,0,3,3
1773769410342,1502,0,52,16.796,5.6066594,0.44230768,-0.017692327,1,0,0,4,0,0,0,0,3,3
1773769442454,1554,0,52,3.674,5.521258,0.44230768,0,1,0,0,4,0,0,0,0,3,3
1773769466556,1607,0,53,1.743,5.46006,0.43396226,-0.008345425,1,0,0,4,0,0,0,0,3,3
1773769500690,1657,0,50,3.208,5.384167,0.46,0.026037753,1,0,0,4,0,0,0,0,3,3
1773769528867,1708,0,51,213.088,35.146606,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,3,3
1773769567062,1758,0,50,1.887,34.683907,0.46,0.009019613,1,0,0,4,0,0,0,0,3,3
1773769595177,1809,0,51,2.679,34.234074,0.4509804,-0.009019613,1,0,0,4,0,0,0,0,3,3
1773769615250,1860,0,51,4.757,33.79127,0.4509804,0,1,0,0,4,0,0,0,0,3,3
1773769659427,1911,0,51,3.25,33.371872,0.4509804,0,1,0,0,4,0,0,0,0,3,3
1773769679508,1963,0,52,7.517,32.95392,0.44230768,-0.008672714,1,0,0,4,0,0,0,0,3,3
1773769715649,2019,0,56,5.674,32.55545,0.4107143,-0.031593382,1,0,0,4,0,0,0,0,3,3
1773769735741,2069,0,50,2.276,32.18488,0.46,0.04928571,1,0,0,4,0,0,0,0,3,3
1773769771885,2123,0,54,3.229,31.822107,0.42592594,-0.034074068,1,0,0,4,0,0,0,0,3,3
1773769791982,2176,0,53,2.17,31.476217,0.43396226,0.008036315,1,0,0,4,0,0,0,0,3,3
1773769816064,2230,0,54,3.723,31.13465,0.42592594,-0.008036315,1,0,0,4,0,0,0,0,3,3
1773769864248,2282,0,52,4.218,30.802242,0.44230768,0.01638174,1,0,0,4,0,0,0,0,3,3
1773769884302,2332,0,50,3.644,30.482191,0.46,0.017692327,1,0,0,4,0,0,0,0,3,3
1773769920481,2382,0,50,1.157,30.182623,0.46,0,1,0,0,4,0,0,0,0,3,3
1773769940559,2438,0,56,2.751,29.884565,0.4107143,-0.04928571,1,0,0,4,0,0,0,0,3,3
1773769984746,2490,0,52,11.438,29.587072,0.44230768,0.031593382,1,0,0,4,0,0,0,0,3,3
1773770016933,2541,0,51,3.34,29.304497,0.4509804,0.008672714,1,0,0,4,0,0,0,0,3,3
1773770059186,2593,0,52,1.39,29.037569,0.44230768,-0.008672714,1,0,0,4,0,0,0,0,3,3
1773770081284,2647,0,54,1.602,28.77684,0.42592594,-0.01638174,1,0,0,4,0,0,0,0,3,3
1773770117501,2700,0,53,0.996,28.52564,0.43396226,0.008036315,1,0,0,4,0,0,0,0,3,3
1773770137578,2750,0,50,1.597,28.27831,0.46,0.026037753,1,0,0,4,0,0,0,0,3,3
1773770175836,2805,0,55,1.365,28.03822,0.4181818,-0.0418182,1,0,0,4,0,0,0,0,3,3
1773770195921,2855,0,50,6.024,27.792185,0.46,0.0418182,1,0,0,4,0,0,0,0,3,3
1773770216012,2907,0,52,3.209,27.558016,0.44230768,-0.017692327,1,0,0,4,0,0,0,0,3,3
1773770258173,2960,0,53,3.486,27.328922,0.5471698,0.104862124,1,0,0,4,0,0,0,0,3,4
1773770284250,3010,0,50,3.53,27.105335,0.7,0.15283018,1,0,0,4,0,0,0,0,3,5
1773770368588,3060,0,50,3.53,26.887146,0.7,0,1,0,0,4,0,0,0,0,3,5
1773770418876,3111,0,51,3.53,26.674133,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,3,5
1773770481075,3161,0,50,3.53,26.466106,0.7,0.01372546,1,0,0,4,0,0,0,0,3,5
1773770543395,3211,0,50,3.53,26.262867,0.7,0,1,0,0,4,0,0,0,0,3,5
1773770603652,3261,0,50,3.53,26.256916,0.7,0,1,0,0,4,0,0,0,0,3,5
1773770664033,3311,0,50,3.53,26.257868,0.7,0,1,0,0,4,0,0,0,0,3,5
1773770730338,3362,0,51,3.53,26.253414,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,3,5
1773770817173,3412,0,50,3.53,26.254374,0.7,0.01372546,1,0,0,4,0,0,0,0,3,5
1773770919619,3462,0,50,3.53,26.254107,0.7,0,1,0,0,4,0,0,0,0,3,5
1773770985880,3514,0,52,3.53,26.252926,0.6730769,-0.02692306,1,0,0,4,0,0,0,0,3,5
1773771048125,3565,0,51,3.53,26.251333,0.6862745,0.013197601,1,0,0,4,0,0,0,0,3,5
1773771110381,3615,0,50,3.53,26.143799,0.7,0.01372546,1,0,0,4,0,0,0,0,3,5
1773771174623,3666,0,51,3.53,26.144936,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,3,5
1773771246890,3718,0,52,3.53,26.14542,0.6730769,-0.013197601,1,0,0,4,0,0,0,0,3,5
1773771317198,3768,0,50,3.53,26.138695,0.7,0.02692306,1,0,0,4,0,0,0,0,3,5
1773771387524,3818,0,50,3.53,26.127678,0.7,0,1,0,0,4,0,0,0,0,3,5
1773771467839,3868,0,50,3.53,26.12544,0.7,0,1,0,0,4,0,0,0,0,3,5
1773771538142,3919,0,51,3.53,26.122631,0.6862745,-0.01372546,1,0,0,4,0,0,0,0,3,5
1773771606395,3970,0,51,3.53,26.111414,0.6862745,0,1,0,0,4,0,0,0,0,3,5
1773771674743,3991,0.1,21,0,26.092865,0,-0.6862745,1,0,0,4,0,0,0,30000,3,5
1773806737461,68,0,68,6.931,0,0,0,1,1,0,3,0,0,0,0,2,0
1773806759546,119,0,51,6.62,0.15550017,0,0,1,0,0,3,0,0,0,0,2,0
1773806801728,174,0,55,6.475,0.19022867,0,0,1,0,0,3,0,0,0,0,2,0
1773806815784,226,0,52,26.073,8.4010515,0,0,1,0,0,3,0,0,0,0,2,0
1773806864029,283,0,57,3.783,8.127218,0,0,1,0,0,3,0,0,0,0,2,0
1773806878111,338,0,55,4.319,7.712871,0,0,1,0,0,3,0,0,0,0,2,0
1773806928309,400,0,62,4.7,7.299968,0,0,1,0,0,3,0,0,0,0,2,0
1773806952368,451,0,51,3.46,7.022328,0,0,1,0,0,3,0,0,0,0,2,0
1773806996548,505,0,54,4.169,6.718074,0,0,1,0,0,3,0,0,0,0,2,0
1773807016650,557,0,52,3.876,6.460031,0,0,1,0,0,3,0,0,0,0,2,0
1773807068887,611,0,54,3.362,6.2495227,0,0,1,0,0,3,0,0,0,0,2,0
1773807088939,663,0,52,5.269,5.996633,0,0,1,0,0,3,0,0,0,0,2,0
1773807119113,663,0.35,0,0,6.022772,0,0,1,0,0,3,0,0,0,30000,2,0
1773807131154,718,0,55,2.81,5.864463,0,0,1,0,0,3,0,0,0,0,2,0
1773807155294,770,0,52,7.498,5.6805716,0,0,1,0,0,3,0,0,0,0,2,0
1773807183340,825,0,55,3.118,5.542935,0,0,1,0,0,3,0,0,0,0,2,0
1773807209466,879,0,54,1.835,5.45692,0,0,1,0,0,3,0,0,0,0,2,0
1773807249643,940,0,61,2.932,5.3368936,0,0,1,0,0,3,0,0,0,0,2,0
1773807261695,1000,0,60,3.313,5.215446,0,0,1,0,0,3,0,0,0,0,2,0
1773807271728,1054,0,54,4.05,5.0905867,0,0,1,0,0,3,0,0,0,0,2,0
1773807342091,1106,0,52,4.13,4.97342,0,0,1,0,0,3,0,0,0,0,2,0
1773807384290,1152,0.1,46,0,4.977308,0,0,1,0,0,3,0,0,0,30000,2,0
1773807390328,1172,0,20,3.088,4.882563,0,0,1,0,0,3,0,0,0,0,2,0
1773807416410,1223,0,51,3.4,4.7886724,0,0,1,0,0,3,0,0,0,0,2,0
1773807456592,1276,0,53,2.702,4.7099075,0,0,1,0,0,3,0,0,0,0,2,0
1773807482711,1327,0,51,2.968,4.630669,0,0,1,0,0,3,0,0,0,0,2,0
1773807534956,1380,0,53,2.473,4.5626554,0,0,1,0,0,3,0,0,0,0,2,0
1773807605278,1431,0,51,1.687,4.51224,0,0,1,0,0,3,0,0,0,0,2,0
1773807653484,1490,0,59,5.643,4.4389606,0,0,1,0,0,3,0,0,0,0,2,0
1773807665528,1543,0,53,3.305,4.369675,0,0,1,0,0,3,0,0,0,0,2,0
1773807685614,1599,0,56,5.77,4.3047857,0,0,1,0,0,3,0,0,0,0,2,0
1773807735884,1652,0,53,5.733,4.2423444,0,0,1,0,0,3,0,0,0,0,2,0
1773807770033,1702,0,50,79.409,13.49575,0,0,1,0,0,3,0,0,0,0,2,0
1773807804189,1762,0,60,3.578,13.307048,0,0,1,0,0,3,0,0,0,0,2,0
1773807856462,1818,0,56,2.701,13.132649,0,0,1,0,0,3,0,0,0,0,2,0
1773807884569,1870,0,52,7.396,12.949618,0,0,1,0,0,3,0,0,0,0,2,0
1773807918727,1880,0.1,10,0,12.818553,0,0,1,0,0,3,0,0,0,30000,2,0
1773807938828,1930,0,50,5.117,12.650558,0,0,1,0,0,3,0,0,0,0,2,0
1773807989086,1982,0,52,2.446,12.503052,0,0,1,0,0,3,0,0,0,0,2,0
1773808005136,2033,0,51,1.195,12.371588,0,0,1,0,0,3,0,0,0,0,2,0
1773808053400,2083,0,50,1.536,12.240792,0,0,1,0,0,3,0,0,0,0,2,0
1773808075490,2133,0,50,2.374,12.10731,0,0,1,0,0,3,0,0,0,0,2,0
1773808131692,2186,0,53,4.659,11.96736,0,0,1,0,0,3,0,0,0,0,2,0
1773808185971,2241,0,55,2.826,11.839751,0,0,1,0,0,3,0,0,0,0,2,0
1773808208082,2296,0,55,5.009,11.708162,0,0,1,0,0,3,0,0,0,0,2,0
1773808262327,2350,0,54,4.704,11.581431,0,0,1,0,0,3,0,0,0,0,2,0
1773808288436,2400,0,50,4.569,11.45902,0,0,1,0,0,3,0,0,0,0,2,0
1773808318553,2400,0.35,0,0,11.369336,0,0,1,0,0,3,0,0,0,30000,2,0
1773808340671,2453,0,53,3.168,11.258365,0,0,1,0,0,3,0,0,0,0,2,0
1773808384850,2503,0,50,3.033,11.151169,0,0,1,0,0,3,0,0,0,0,2,0
1773808408946,2555,0,52,3.609,11.044698,0,0,1,0,0,3,0,0,0,0,2,0
1773808447129,2582,0.1,27,0,10.964466,0,0,1,0,0,3,0,0,0,30000,2,0
1773808455173,2606,0,24,1.225,10.875658,0,0,1,0,0,3,0,0,0,0,2,0
1773808471207,2658,0,52,6.682,10.775963,0,0,1,0,0,3,0,0,0,0,2,0
1773808521438,2711,0,53,2.894,10.682731,0,0,1,0,0,3,0,0,0,0,2,0
1773808533485,2763,0,52,1.17,10.601303,0,0,1,0,0,3,0,0,0,0,2,0
1773808585688,2809,0.1,46,0,10.530601,0,0,1,0,0,3,0,0,0,30000,2,0
1773808597730,2831,0,22,3.26,10.4423895,0,0,1,0,0,3,0,0,0,0,2,0
1773808615809,2887,0,56,1.565,10.363789,0,0,1,0,0,3,0,0,0,0,2,0
1773808661981,2943,0,56,4.961,10.277072,0,0,1,0,0,3,0,0,0,0,2,0
1773808684106,3000,0,57,28.361,10.612693,0,0,1,0,0,3,0,0,0,0,2,0
1773808724242,3058,0,58,7.869,10.5311365,0,0,1,0,0,3,0,0,0,0,2,0
1773808740290,3110,0,52,2.642,10.453314,0,0,1,0,0,3,0,0,0,0,2,0
1773808792455,3169,0,59,4.018,10.372849,0,0,1,0,0,3,0,0,0,0,2,0
1773808816522,3223,0,54,3.238,10.374608,0,0,1,0,0,3,0,0,0,0,2,0
1773808866728,3273,0,50,5.231,10.3734255,0,0,1,0,0,3,0,0,0,0,2,0
1773808914943,3323,0,50,4.64,10.372812,0,0,1,0,0,3,0,0,0,0,2,0
1773808933030,3373,0,50,2.037,10.044596,0,0,1,0,0,3,0,0,0,0,2,0
1773808949098,3428,0,55,27.058,10.410601,0,0,1,0,0,3,0,0,0,0,2,0
1773808991284,3478,0,50,3.559,10.412156,0,0,1,0,0,3,0,0,0,0,2,0
1773809015379,3532,0,54,4.014,10.413117,0,0,1,0,0,3,0,0,0,0,2,0
1773809057527,3582,0,50,1.752,10.419951,0,0,1,0,0,3,0,0,0,0,2,0
1773809097697,3632,0,50,13.27,10.466093,0,0,1,0,0,3,0,0,0,0,2,0
1773809129823,3684,0,52,7.752,10.4683,0,0,1,0,0,3,0,0,0,0,2,0
1773809157944,3734,0,50,3.213,10.468784,0,0,1,0,0,3,0,0,0,0,2,0
1773809198085,3790,0,56,4.482,10.469462,0,0,1,0,0,3,0,0,0,0,2,0
1773809216148,3840,0,50,8.533,10.453555,0,0,1,0,0,3,0,0,0,0,2,0
1773809258328,3895,0,55,1.783,10.458583,0,0,1,0,0,3,0,0,0,0,2,0
1773809302527,3945,0,50,2.664,10.461808,0,0,1,0,0,3,0,0,0,0,2,0
1773809336633,3995,0,50,3.521,10.460499,0,0,1,0,0,3,0,0,0,0,2,0
1773809376786,4017,0.1,22,0,10.473004,0,0,1,0,0,3,0,0,0,30000,2,0
1773809386838,4056,0,39,8.61,10.475198,0,0,1,0,0,3,0,0,0,0,2,0
1773809400891,4108,0,52,2.892,10.476736,0,0,1,0,0,3,0,0,0,0,2,0
1773809449097,4158,0,50,5.556,10.475032,0,0,1,0,0,3,0,0,0,0,2,0
1773809467160,4209,0,51,3.44,10.476866,0,0,1,0,0,3,0,0,0,0,2,0
1773809503266,4262,0,53,7.996,10.457451,0.018867925,0.018867925,1,0,0,3,0,0,0,0,2,2
1773809521330,4318,0,56,19.871,10.598458,0.125,0.106132075,1,0,0,3,0,0,0,0,2,3
1773809531356,4368,0,50,2.996,10.600098,0.2,0.075,1,0,0,3,0,0,0,0,2,3
1773809557477,4419,0,51,4.227,10.594497,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,2,3
1773809577559,4469,0,50,2.243,10.598082,0.2,0.0039215684,1,0,0,3,0,0,0,0,2,3
1773809599664,4524,0,55,5.806,10.589027,0.18181819,-0.018181816,1,0,0,3,0,0,0,0,2,3
1773809627771,4586,0,62,2.975,10.582016,0.16129032,-0.02052787,1,0,0,3,0,0,0,0,2,3
1773809645875,4641,0,55,3.591,10.586243,0.18181819,0.02052787,1,0,0,3,0,0,0,0,2,3
1773809655892,4695,0,54,3.045,10.587324,0.18518518,0.0033669919,1,0,0,3,0,0,0,0,2,3
1773809673930,4746,0,51,6.524,10.587491,0.19607843,0.0108932555,1,0,0,3,0,0,0,0,2,3
1773809720120,4796,0,50,7.208,10.588483,0.2,0.0039215684,1,0,0,3,0,0,0,0,2,3
1773809738201,4865,0,69,8.401,5.1800413,0.14492753,-0.05507247,1,0,0,3,0,0,0,0,2,3
1773809774335,4895,0.1,30,0,5.2133927,0,-0.14492753,1,0,0,3,0,0,0,30000,2,3
1773809780339,4922,0,27,2.868,5.2123523,0.1754386,0.1754386,1,0,0,3,0,0,0,0,2,3
1773809798430,4973,0,51,4.101,5.2033525,0.19607843,0.020639837,1,0,0,3,0,0,0,0,2,3
1773809826515,5032,0,59,3.196,5.17217,0.16949153,-0.026586905,1,0,0,3,0,0,0,0,2,3
1773809842573,5088,0,56,3.128,5.1765203,0.17857143,0.009079903,1,0,0,3,0,0,0,0,2,3
1773809858633,5141,0,53,3.598,5.170194,0.18867925,0.010107815,1,0,0,3,0,0,0,0,2,3
1773809886749,5196,0,55,10.345,5.193628,0.18181819,-0.006861061,1,0,0,3,0,0,0,0,2,3
1773809908841,5248,0,52,9.747,5.2080626,0.1923077,0.0104895085,1,0,0,3,0,0,0,0,2,3
1773809918888,5304,0,56,1.745,5.213827,0.17857143,-0.013736263,1,0,0,3,0,0,0,0,2,3
1773809940930,5362,0,58,3.623,5.216811,0.1724138,-0.0061576366,1,0,0,3,0,0,0,0,2,3
1773809963042,5414,0,52,8.42,5.224929,0.1923077,0.0198939,1,0,0,3,0,0,0,0,2,3
1773809989130,5464,0,50,4.253,5.2261605,0.2,0.0076923072,1,0,0,3,0,0,0,0,2,3
1773810009233,5515,0,51,2.319,5.237841,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,2,3
1773810041350,5567,0,52,12.326,5.312608,0.1923077,-0.0037707388,1,0,0,3,0,0,0,0,2,3
1773810055402,5623,0,56,2.788,5.2806816,0.17857143,-0.013736263,1,0,0,3,0,0,0,0,2,3
1773810065456,5677,0,54,3.94,5.2766843,0.18518518,0.0066137463,1,0,0,3,0,0,0,0,2,3
1773810075486,5727,0,50,3.357,5.2746525,0.2,0.014814824,1,0,0,3,0,0,0,0,2,3
1773810107599,5782,0,55,6.35,5.271756,0.18181819,-0.018181816,1,0,0,3,0,0,0,0,2,3
1773810121665,5832,0,50,1.567,5.2504125,0.2,0.018181816,1,0,0,3,0,0,0,0,2,3
1773810133692,5887,0,55,7.529,5.2305975,0.18181819,-0.018181816,1,0,0,3,0,0,0,0,2,3
1773810179891,5940,0,53,2.303,5.2430587,0.18867925,0.006861061,1,0,0,3,0,0,0,0,2,3
1773810207986,5990,0,50,2.078,5.250154,0.2,0.011320755,1,0,0,3,0,0,0,0,2,3
1773810248122,6042,0,52,2.868,5.2329774,0.1923077,-0.0076923072,1,0,0,3,0,0,0,0,2,3
1773810268235,6092,0,50,10.263,5.221488,0.2,0.0076923072,1,0,0,3,0,0,0,0,2,3
1773810296344,6143,0,51,3.906,5.217604,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,2,3
1773810312423,6197,0,54,1.874,5.214014,0.18518518,-0.0108932555,1,0,0,3,0,0,0,0,2,3
1773810322461,6252,0,55,3.102,5.222669,0.18181819,-0.0033669919,1,0,0,3,0,0,0,0,2,3
1773810332492,6304,0,52,3.303,4.3690743,0.1923077,0.0104895085,1,0,0,3,0,0,0,0,2,3
1773810364653,6356,0,52,4.489,4.356668,0.1923077,0,1,0,0,3,0,0,0,0,2,3
1773810378695,6406,0,50,3.249,4.351905,0.2,0.0076923072,1,0,0,3,0,0,0,0,2,3
1773810402825,6464,0,58,19.104,4.6810184,0.1724138,-0.027586207,1,0,0,3,0,0,0,0,2,3
1773810446998,6524,0,60,7.037,4.677655,0.16666667,-0.0057471246,1,0,0,3,0,0,0,0,2,3
1773810469106,6582,0,58,3.157,4.6861134,0.1724138,0.0057471246,1,0,0,3,0,0,0,0,2,3
1773810503265,6600,0.1,18,0,4.7329683,0,-0.1724138,1,0,0,3,0,0,0,30000,2,3
1773810513289,6633,0,33,3.197,4.7225423,0.19607843,0.19607843,1,0,0,3,0,0,0,0,2,3
1773810535367,6686,0,53,2.111,3.8662386,0.18867925,-0.0073991865,1,0,0,3,0,0,0,0,2,3
1773810561493,6741,0,55,2.874,3.8710356,0.18181819,-0.006861061,1,0,0,3,0,0,0,0,2,3
1773810577563,6791,0,50,4.326,3.8700562,0.2,0.018181816,1,0,0,3,0,0,0,0,2,3
1773810593635,6841,0,50,1.717,3.8705108,0.2,0,1,0,0,3,0,0,0,0,2,3
1773810635846,6879,0.1,38,0,3.7734377,0,-0.2,1,0,0,3,0,0,0,30000,2,3
1773810639862,6896,0,17,6.213,3.7590556,0.18181819,0.18181819,1,0,0,3,0,0,0,0,2,3
1773810659927,6946,0,50,2.561,3.7640004,0.2,0.018181816,1,0,0,3,0,0,0,0,2,3
1773810686026,6997,0,51,4.77,3.7639003,0.19607843,-0.0039215684,1,0,0,3,0,0,0,0,2,3
1773810708121,7047,0,50,1.748,3.7503207,0.2,0.0039215684,1,0,0,3,0,0,0,0,2,3
1773810724173,7105,0,58,3.671,3.7353926,0.1724138,-0.027586207,1,0,0,3,0,0,0,0,2,3
1773810762321,7155,0,50,45.304,6.26824,0.2,0.027586207,1,0,0,3,0,0,0,0,2,3
1773810786368,7209,0,54,3.448,6.268571,0.18518518,-0.014814824,1,0,0,3,0,0,0,0,2,3
1773810836574,7267,0,58,3.015,6.23982,0.1724138,-0.012771383,1,0,0,3,0,0,0,0,2,3
1773810848620,7330,0,63,2.973,6.232934,0.15873016,-0.013683632,1,0,0,3,0,0,0,0,2,3
1773810904811,7385,0,55,2.662,6.2343645,0.18181819,0.023088023,1,0,0,3,0,0,0,0,2,3
1773810924883,7439,0,54,3.274,6.239072,0.18518518,0.0033669919,1,0,0,3,0,0,0,0,2,3
1773810973075,7492,0,53,3.059,6.2409496,0.18867925,0.003494069,1,0,0,3,0,0,0,0,2,3
1773810987117,7542,0,50,2.759,6.2382774,0.2,0.011320755,1,0,0,3,0,0,0,0,2,3
1773811037288,7600,0,58,3.807,5.9570646,0.1724138,-0.027586207,1,0,0,3,0,0,0,0,2,3
1773811053337,7656,0,56,1.931,5.9637933,0.17857143,0.0061576366,1,0,0,3,0,0,0,0,2,3
1773811101526,7708,0,52,3.989,5.9642634,0.1923077,0.013736263,1,0,0,3,0,0,0,0,2,3
1773811117574,7761,0,53,1.925,5.966575,0.18867925,-0.0036284477,1,0,0,3,0,0,0,0,2,3
1773811169818,7825,0,64,1.575,5.9791155,0.15625,-0.032429248,1,0,0,3,0,0,0,0,2,3
1773811179849,7877,0,52,4.417,5.9749475,0.1923077,0.036057696,1,0,0,3,0,0,0,0,2,3
1773811191893,7938,0,61,1.229,5.9896584,0.16393442,-0.028373271,1,0,0,3,0,0,0,0,2,3
1773811236083,7989,0,51,1.669,5.998296,0.19607843,0.03214401,1,0,0,3,0,0,0,0,2,3
1773811248111,8049,0,60,3.87,5.9950924,0.16666667,-0.029411763,1,0,0,3,0,0,0,0,2,3
1773811258133,8106,0,57,3.568,5.988416,0.1754386,0.008771926,1,0,0,3,0,0,0,0,2,3
1773811300282,8157,0,51,1.889,5.979239,0.19607843,0.020639837,1,0,0,3,0,0,0,0,2,3
1773811316327,8209,0,52,7.135,5.9597664,0.1923077,-0.0037707388,1,0,0,3,0,0,0,0,2,3
1773811334398,8260,0,51,2.193,5.9635344,0.19607843,0.0037707388,1,0,0,3,0,0,0,0,2,3
1773811364505,8260,0.35,0,0,5.9911165,0,-0.19607843,1,0,0,3,0,0,0,30000,2,3
1773811378531,8316,0,56,5.767,5.9902453,0.17857143,0.17857143,1,0,0,3,0,0,0,0,2,3
1773811396606,8372,0,56,4.531,5.9872694,0.17857143,0,1,0,0,3,0,0,0,0,2,3
